,Date,kW/h price daily mean,kW/h price daily std,Hydraulic availability,Thermal availability,Solar availability,Flow contribution (m3/s),Energy contribution (gWh),Daily volume (Mm3),Volume (Mm3),Daily useful volume (gWh),Energy volume (gWh),Volume shedding (m3),Energy shedding (gWh)
3540,2009-09-10,176.10909200000003,32.78915266683017,178.91163999999984,63.87381999999988,,1435.5189999999998,155.21080000000003,5053.797,6808.367000000001,10902.540558,11970.091100000001,,
3541,2009-09-11,179.2132586666667,28.35562848301316,176.32268999999962,62.79384999999993,,1020.5109999999999,89.16280000000002,5032.826999999999,6787.397000000001,10872.973315299998,11940.523899999998,,
3542,2009-09-12,163.61984200000003,24.572688899688398,176.4837199999998,66.18516999999991,,1033.224,87.95129999999999,5013.935000000001,6768.504999999999,10843.853067000002,11911.4034,,
3543,2009-09-13,193.50492533333335,8.260259321472375,176.70899999999995,61.90049999999995,,1151.9289999999999,93.66010000000001,5026.758,6781.3279999999995,10840.313792899999,11907.8641,,
3544,2009-09-14,194.89384200000003,42.2632226113911,172.51704999999993,58.94880999999994,,968.88,84.59950000000002,4998.047,6752.617000000001,10795.255246100001,11862.8055,,
3545,2009-09-15,188.79630033333333,30.220571567522555,172.49241000000023,61.11842999999988,,1418.0580000000002,124.70869999999998,5015.818,6770.388000000001,10798.350467200002,11865.9007,,
3546,2009-09-16,190.08825866666663,16.40232397814585,175.33133000000007,59.522359999999885,,1403.372,152.01339999999996,5038.203999999999,6792.774000000001,10821.126991600002,11888.677300000001,,
3547,2009-09-17,190.25492533333335,16.717386592788767,174.83934000000008,60.4929999999999,,1422.656,144.53140000000002,5057.64,6812.209999999999,10839.636592100002,11907.186999999998,,
3548,2009-09-18,204.963217,21.24597549371052,179.3875200000001,62.489289999999926,,1227.3550000000002,112.49679999999996,5048.0470000000005,6802.616999999999,10825.779786400002,11893.3303,,
3549,2009-09-19,182.9632586666667,14.589988129645233,179.80032999999975,65.13999999999992,,1214.9669999999999,124.28059999999999,5048.965,6803.534999999999,10825.162028800001,11892.712500000001,,
3550,2009-09-20,182.50492533333335,16.27659473697997,179.07099999999997,66.42832999999992,,1099.7,103.57459999999998,5057.100000000001,6811.669999999999,10824.7095053,11892.259900000001,,
3551,2009-09-21,196.463217,30.2992013939993,176.24191000000005,65.23881999999992,,947.6500000000001,83.64950000000002,5028.1990000000005,6782.769,10777.9163408,11845.466699999999,,
3552,2009-09-22,178.78213366666668,39.38611841640697,172.62230000000002,66.3234499999999,,1119.623,108.154,4982.149,6736.719000000001,10758.1142812,11825.6647,,
3553,2009-09-23,210.50475866666667,20.609748646583775,168.27033999999983,65.08699999999988,,950.1850000000002,77.16880000000002,4947.8009999999995,6702.370999999999,10702.172419300001,11769.722999999996,,
3554,2009-09-24,203.91350299999993,44.5898933628316,164.67224999999976,63.24476999999987,,818.6959999999999,66.0965,4893.916,6648.485999999999,10628.087994900003,11695.638499999995,,
3555,2009-09-25,207.4206753333333,31.058489187361477,164.21265999999983,62.646359999999916,,787.241,67.6808,4831.431,6586.001,10556.5958288,11624.146100000002,,
3556,2009-09-26,211.609092,30.58498939164368,167.62848999999989,62.81026999999993,,810.8900000000001,70.63159999999999,4769.8189999999995,6524.389,10503.414077899999,11570.964399999997,,
3557,2009-09-27,226.58825866666663,18.189621184636568,165.46970999999976,63.01707999999994,,783.0020000000001,69.59299999999999,4716.9490000000005,6471.518999999999,10465.7049253,11533.255199999996,,
3558,2009-09-28,241.43334199999995,55.856894087947396,162.1362099999998,62.682169999999964,,801.3200000000002,72.28159999999998,4660.552000000001,6415.121999999999,10415.4724349,11483.022800000002,,
3559,2009-09-29,260.50492533333335,34.12466488660641,163.2376399999998,59.70728999999996,,891.4060000000001,66.99150000000002,4611.168000000001,6365.738000000001,10347.625602999999,11415.1762,,
3560,2009-09-30,269.7965919999999,19.820526251075297,162.50456999999992,63.00153999999996,,1100.4869999999999,60.23839999999999,4596.734,6351.304,10281.37492,11348.925599999999,,
3561,2009-10-01,263.5618766666666,27.104434366332768,158.76532999999992,64.40102999999988,,943.002,58.07660000000001,4549.106,6303.676,10207.5061873,11275.056799999998,,
3562,2009-10-02,282.81187666666665,20.786657858528788,164.51685,62.603619999999886,,875.4649999999999,62.454899999999995,4514.326999999999,6268.897,10141.945232000002,11209.495599999997,,
3563,2009-10-03,285.68687666666665,6.163826216173557,166.8478400000001,58.86272999999993,,1264.1999999999998,93.09199999999998,4528.317999999999,6282.888,10130.684118,11198.2347,,
3564,2009-10-04,270.3535433333332,21.98204141856565,172.8459700000001,62.51837999999989,,1138.7940000000003,109.98910000000002,4543.813,6298.383000000001,10159.146449500002,11226.696899999999,,
3565,2009-10-05,272.0101683333333,37.13576176267076,169.28472000000016,61.1955699999999,,952.2610000000002,65.2781,4532.534,6287.103999999999,10113.233572699997,11180.784,,
3566,2009-10-06,271.93679333333324,32.40062801446733,170.90465000000012,65.03719999999983,,927.224,61.23350000000001,4502.236,6256.805999999999,10058.1108924,11125.661200000002,,
3567,2009-10-07,236.47854333333328,21.643312385457396,167.7475200000001,66.9296599999999,,953.9110000000003,75.57820000000001,4494.304,6248.874,10023.6798776,11091.230499999998,,
3568,2009-10-08,245.35354333333328,36.39626911919823,170.05655000000027,63.22420999999983,,961.5070000000002,86.64809999999999,4478.491,6233.061000000001,10004.777380600002,11072.328,,
3569,2009-10-09,240.31187666666665,37.078622889237955,169.81862,66.36430999999989,,813.859,61.8651,4437.3629999999985,6191.933,9952.800300500001,11020.3506,,
3570,2009-10-10,201.35354333333333,30.49435680747259,171.58152000000004,64.39116999999986,,830.5280000000001,68.00069999999998,4423.715,6178.285,9918.501813,10986.0521,,
3571,2009-10-11,199.1091683333333,19.727751143303227,169.24457,64.92423999999993,,1024.1819999999998,91.49270000000001,4440.199,6194.768999999999,9937.936179200002,11005.486699999998,,
3572,2009-10-12,195.12487666666667,44.67738438751922,168.78735000000003,66.55910999999983,,1194.9450000000002,112.98619999999997,4487.767999999999,6242.338000000001,9977.154238100002,11044.704600000001,,
3573,2009-10-13,177.88685466666664,35.28902569032053,172.67899999999992,65.71007999999979,,1123.9129999999998,81.30900000000003,4509.153,6263.723,9965.772321,11033.322700000002,1004.48,5.061574719999999
3574,2009-10-14,174.71462299999996,31.712469259295144,168.6766999999998,68.06349999999979,,1542.426,128.23399999999998,4572.3,6326.87,9996.9642848,11064.5149,,
3575,2009-10-15,161.55700300000004,16.698937311280833,174.51050000000004,68.04371999999978,,1562.7580000000005,142.23539999999997,4639.716,6394.286000000001,10037.755051899998,11105.3055,216.16,1.08923024
3576,2009-10-16,158.9476086666666,9.411761664172571,175.10400000000038,65.9201099999998,,1053.494,97.6174,4631.471,6381.330999999999,10062.681639899998,11106.4982,62.23,0.31357696999999995
3577,2009-10-17,162.06226633333338,5.438563322651752,175.20367000000013,60.779489999999846,,988.144,91.72099999999996,4651.445,6401.304999999998,10054.2694541,11098.0863,,
3578,2009-10-18,159.21604333333337,4.638026113756158,174.53125000000017,58.54433999999988,,1396.829,148.0843,4710.749000000001,6460.6089999999995,10135.213380500001,11179.030100000002,,
3579,2009-10-19,144.9783766666667,24.809264447093078,170.7194200000001,62.68896999999985,,1523.0629999999999,135.88060000000002,4779.844,6529.703999999999,10179.919027400001,11223.735799999997,3.13,0.01577207
3580,2009-10-20,145.13200433333333,24.910547488296324,168.0128999999999,66.21583999999982,,1707.55,153.45120000000003,4846.4980000000005,6596.358000000001,10231.494524099999,11275.3114,951.94,4.7968256600000005
3581,2009-10-21,155.2155433333334,19.498899691736593,167.10067000000024,65.11512999999984,,1411.6480000000001,118.68320000000001,4882.469000000002,6632.329,10242.071556900002,11285.888299999999,1040.86,5.24489354
3582,2009-10-22,132.85067,18.071963633352567,167.80342000000013,64.64709999999984,,1498.1939999999997,110.43450000000001,4884.658,6634.518,10246.566361099998,11290.383300000001,173.31,0.87330909
3583,2009-10-23,142.66473300000004,16.541942738542453,179.05057999999966,62.575869999999846,,1309.1969999999997,108.94919999999998,4896.0869999999995,6645.947,10250.3140062,11294.130599999999,,
3584,2009-10-24,149.38512666666668,24.217916529632177,177.11158999999972,64.24799999999982,,1702.074,144.4738,4922.115999999999,6671.975999999999,10296.911751499998,11340.728599999997,,
3585,2009-10-25,134.71741200000002,29.730857521835727,177.27492000000004,63.151499999999814,,1662.5449999999998,172.3472,4967.662,6717.522,10397.399664500002,11441.216499999999,,
3586,2009-10-26,152.1700309999999,18.3222512128132,182.16207999999992,64.51686999999984,,1197.071,97.4019,5003.887000000001,6753.747000000001,10392.6952792,11436.512,,
3587,2009-10-27,148.36266833333337,20.59451132869517,176.02133999999975,64.36797999999978,,1179.8370000000002,85.4408,5002.1449999999995,6752.004999999999,10374.334208900003,11418.150999999998,,
3588,2009-10-28,166.35881133333334,11.793997389900124,175.75838000000002,64.36599999999979,,1300.051,96.66350000000001,5004.817999999999,6754.677999999999,10364.3115304,11408.1284,92.68,0.46701452000000004
3589,2009-10-29,158.68496000000005,23.413446243094157,182.33149999999975,65.4979999999998,,1536.4150000000004,108.23500000000001,5030.217,6780.077,10365.817233299998,11409.633899999999,22.43,0.11302477000000001
3590,2009-10-30,158.0398766666667,30.813579658363608,178.51269999999977,65.06899999999986,,1641.101,122.0647,5064.294000000001,6814.154000000001,10390.6346052,11434.451399999998,,
3591,2009-10-31,140.92991833333332,29.80827713977556,180.07989999999958,67.04131999999987,,1310.964,109.55499999999999,5113.5380000000005,6863.398,10407.0937655,11450.910500000002,,
3592,2009-11-01,126.796878,19.702668186805266,180.4312499999998,64.77969999999992,,1541.8849999999995,118.64130000000002,5179.907,6929.767,10451.9308697,11495.747599999997,,
3593,2009-11-02,143.99646133333331,10.344578250083552,180.67432999999977,59.35437999999988,,1698.43,122.2997,5244.954,6994.813999999999,10494.2674627,11538.0842,62.82,0.31654998
3594,2009-11-03,139.64054466666664,17.441803376992507,181.77054999999996,56.38816999999992,,1532.0689999999997,125.7799,5281.424999999999,7031.285000000001,10506.8215575,11550.6384,171.1,0.8621729
3595,2009-11-04,140.36191966666664,14.834580024144714,182.39816999999982,58.9559999999999,,1438.6860000000001,123.78949999999999,5363.703999999999,7113.564,10533.6715049,11577.4883,172.92,0.87134388
3596,2009-11-05,141.46654466666666,14.967836046377304,185.81524000000005,58.774659999999834,,1857.892,160.29520000000002,5401.633,7151.493000000002,10567.924330900001,11611.7413,125.05,0.63012695
3597,2009-11-06,129.35800300000002,13.933357943688842,187.4042500000001,59.46893999999995,,1580.9069999999997,163.80570000000006,5419.932,7169.792,10619.375229199999,11663.192000000003,,
3598,2009-11-07,141.0494196666666,5.524484368357995,187.60042000000007,64.96679999999994,,1516.8240000000003,153.6648,5470.714,7220.5740000000005,10669.6237669,11713.4406,55.49,0.27961410999999997
3599,2009-11-08,135.35258633333333,5.553422772737001,190.23749999999998,60.724769999999964,,1978.8729999999998,174.54430000000002,5551.536,7301.396000000001,10747.7851964,11791.601999999999,348.25,1.75483175
3600,2009-11-09,136.21229466666665,8.257122580084207,192.14860000000002,61.50591999999996,,1832.2520000000004,160.9406,5624.075,7373.9349999999995,10797.103895200002,11840.920600000001,37.86,0.19077654
3601,2009-11-10,144.58912799999996,11.84721958506466,184.42287000000005,60.64099999999999,,1893.7340000000002,125.0707,5687.097999999999,7436.958,10807.261192700002,11851.077900000002,,
3602,2009-11-11,134.63446133333335,14.00311884663452,183.5293,62.29299999999998,,1320.9340000000002,103.32740000000001,5573.160000000001,7294.58,10738.6130192,11757.181699999996,86.23,0.43451297
3603,2009-11-12,142.07025299999995,13.78153498423669,181.12082000000007,58.84795000000003,,1532.8250000000003,104.28190000000001,5601.538,7322.957999999999,10745.6827732,11764.251600000001,14.39,0.07251121
3604,2009-11-13,140.66850300000002,15.754655723888755,189.30114999999992,54.620319999999964,,1838.2,102.30160000000001,5679.55,7400.969999999999,10744.213895300001,11762.782400000002,290.0,1.46131
3605,2009-11-14,143.6744196666666,9.040568790622133,175.48355999999998,52.42626999999995,,1547.4159999999995,111.2686,5711.375000000001,7432.795000000001,10755.927863099998,11774.4965,,
3606,2009-11-15,143.9244196666666,4.612522338031612,179.42782999999994,50.686999999999955,,1361.5140000000004,94.0167,5730.7429999999995,7452.162999999999,10771.602217,11790.171,,
3607,2009-11-16,137.96029466666664,14.170486576835506,175.85749999999987,55.218709999999945,,1621.4940000000004,114.11670000000002,5791.270999999999,7512.691,10799.519200900002,11818.087999999998,22.96,0.11569544
3608,2009-11-17,150.99209166666662,8.582513544254903,172.7598,60.433799999999884,,1698.7439999999997,110.24310000000003,5836.638999999999,7558.059000000001,10805.4323387,11824.001,86.48,0.43577271999999995
3609,2009-11-18,146.660878,14.840382048031039,176.24948999999998,59.239879999999864,,1957.0980000000002,123.935,5909.564,7630.9839999999995,10812.5944039,11831.163100000002,409.08,2.0613541200000003
3610,2009-11-19,142.47446133333332,16.475041340527856,181.3102,57.081449999999855,,1533.8100000000002,98.08769999999998,5948.166,7669.586,10797.197687,11815.766199999998,103.89,0.52350171
3611,2009-11-20,155.445253,3.128732553495791,185.57844999999978,46.83397999999988,,1315.871,77.17060000000001,5943.088000000002,7664.508000000001,10752.717089600003,11771.2856,,
3612,2009-11-21,165.14941966666663,8.179078116791619,184.26162999999974,53.52699999999979,,1121.435,76.07119999999998,5928.919999999999,7650.34,10718.010539899997,11736.5793,,
3613,2009-11-22,164.7910863333333,13.288460723718028,183.32584999999986,50.63889999999985,,1108.758,85.17229999999999,5901.098000000001,7622.518,10716.795186400002,11735.364000000003,,
3614,2009-11-23,163.54416966666662,29.512992622876638,177.47981999999962,62.08817999999989,,1194.58,87.86429999999999,5907.428000000001,7628.848000000001,10698.5454439,11717.114099999999,,
3615,2009-11-24,160.32071133333332,21.524643242974292,177.97874999999982,61.20904999999993,,1062.5300000000002,84.66590000000001,5895.052,7616.472,10676.5243502,11695.0931,,
3616,2009-11-25,186.932753,13.997957925603169,176.33648999999974,63.014999999999944,,1241.4039999999998,78.3235,5895.861999999999,7617.282000000001,10644.451505,11663.020099999998,,
3617,2009-11-26,188.37441966666665,15.132678910704895,183.85224999999986,60.16448999999996,,1327.2529999999997,69.75599999999999,5896.156999999999,7617.577,10602.9763955,11621.5448,,
3618,2009-11-27,202.157753,28.086759993928148,188.38411999999985,64.24679999999992,,1208.197,69.5578,5922.572000000001,7643.992,10575.3206418,11593.889400000002,,
3619,2009-11-28,166.36983633333332,25.491906168031264,181.83931000000013,72.46299999999991,,1646.5220000000002,90.50959999999999,5996.861999999999,7718.281999999999,10563.755664,11582.324300000002,,
3620,2009-11-29,172.71842966666668,21.955993902659547,179.22158000000013,70.62460999999996,,1660.004,85.58890000000002,6061.576000000001,7782.996000000002,10575.956717899999,11594.525599999999,,
3621,2009-11-30,188.17154466666665,39.32664498229418,179.43241999999992,71.39001999999992,,1560.1090000000004,77.49810000000001,6074.977,7796.396999999999,10560.419980900002,11578.988800000001,,
3622,2009-12-01,193.843753,24.80229838271481,180.0023700000001,67.19924999999986,,1153.8310000000001,67.85119999999999,6034.475,7755.894999999999,10581.026085700001,11613.628299999998,,
3623,2009-12-02,174.78175299999995,20.693026271732432,179.3441199999997,68.6166299999999,,1061.8550000000002,62.444499999999984,5993.159999999999,7714.58,10547.3790999,11579.981199999998,,
3624,2009-12-03,164.9034196666666,30.05043112461719,193.6469699999999,63.82782999999988,,1021.2740000000001,59.483000000000004,5977.481999999999,7698.902,10513.524964899998,11546.127400000001,,
3625,2009-12-04,180.54400299999998,24.552239116874336,192.15867,70.87067999999988,,994.831,59.3781,5986.724,7708.144,10468.7255531,11501.3276,,
3626,2009-12-05,201.644003,22.992632326559487,187.22049999999973,64.7740499999998,,929.8790000000001,57.98780000000001,5962.308000000002,7683.728000000001,10426.4153875,11459.0176,,
3627,2009-12-06,206.0398363333333,12.761752185361516,191.83413,70.25399999999989,,896.9440000000001,56.85529999999999,5944.084,7665.505000000001,10399.5207947,11432.1229,,
3628,2009-12-07,207.95008633333333,36.91389060092556,197.73429999999996,70.61366999999993,,840.752,49.122899999999994,5949.914,7671.334,10348.666771299999,11381.268699999999,,
3629,2009-12-08,205.1283363333333,25.873678491213166,196.88624999999993,69.8885799999999,,928.999,55.513400000000004,5980.856000000001,7702.276000000001,10327.873570999998,11360.4756,,
3630,2009-12-09,234.78983633333337,19.486152645597752,194.57550000000012,73.50970999999988,,1021.015,65.6485,5994.263,7715.683,10298.991040099998,11331.5932,,
3631,2009-12-10,216.49429466666663,38.994793349189784,192.53233000000017,68.1040599999999,,880.0999999999998,63.995200000000004,6004.428000000001,7725.848000000001,10267.9999877,11300.6023,,
3632,2009-12-11,242.74816966666668,15.476431356621973,192.17821999999984,62.00920999999991,,927.2389999999999,67.57350000000001,5981.972000000002,7703.392,10239.591254400002,11272.193299999999,,
3633,2009-12-12,246.20650300000003,3.5661451603023497,195.25162999999964,68.46731999999984,,983.81,71.8002,5973.537,7694.957000000001,10232.8787661,11265.480699999998,,
3634,2009-12-13,223.37221133333333,49.113718875491365,196.21304000000006,72.68999999999988,,856.339,56.25659999999999,5996.915,7718.334999999999,10222.6874458,11255.2896,,
3635,2009-12-14,257.7234196666668,31.39238551251984,192.04187000000024,64.42124999999977,,770.065,52.85219999999999,5990.333,7711.752999999999,10180.1021363,11212.704300000003,,
3636,2009-12-15,214.95050299999997,72.46473097457405,189.65275000000014,68.41845999999985,,695.5370000000001,52.082699999999996,5978.812,7700.232,10139.887915000003,11172.4901,,
3637,2009-12-16,266.2148363333334,11.824216737242065,190.2335,67.53739999999982,,643.47,46.0701,5919.821000000001,7641.241000000002,10091.187916,11123.790099999998,,
3638,2009-12-17,258.99816966666674,5.602632662741977,190.05340999999981,67.61716999999985,,729.6860000000001,52.023599999999995,5921.908,7643.328,10050.808784,11083.4111,,
3639,2009-12-18,221.37575299999997,68.04716075746418,195.75166000000004,66.99772999999989,,968.971,75.46329999999999,5933.307000000001,7654.727000000002,10040.774290000001,11073.3765,,
3640,2009-12-19,258.45650300000005,18.545478764612568,198.04849999999982,66.44742999999984,,1010.6899999999998,86.9345,5957.497,7678.917000000001,10037.5862812,11070.188599999998,,
3641,2009-12-20,205.91533633333336,75.64482136168067,194.0487499999999,66.30776999999983,,1002.583,64.89569999999999,5992.087,7713.5070000000005,10038.7656059,11071.367800000002,,
3642,2009-12-21,251.74816966666677,40.01492022458261,197.74208000000002,67.9438999999998,,938.559,59.82019999999999,5998.364,7719.784,10013.1213194,11045.7235,,
3643,2009-12-22,164.43129466666662,92.56367923335577,191.59458999999995,73.3293299999998,,924.1890000000003,65.34370000000001,6008.398,7729.818000000001,9995.556968700002,11028.1593,,
3644,2009-12-23,190.62979466666664,63.30793595248078,185.2544999999999,74.04504999999983,,1028.7549999999999,92.71329999999998,6005.149000000001,7726.569,9996.5449049,11029.146999999999,,
3645,2009-12-24,122.72966966666668,60.78789842356474,188.73366999999996,75.80007999999984,,883.9610000000001,62.62889999999999,6026.898000000001,7748.317999999999,9995.7092997,11028.311099999999,,
3646,2009-12-25,147.31168800000006,18.308302131998,188.97824999999992,71.94249999999985,,952.5090000000001,68.5131,6049.17,7770.590000000001,10012.763417099999,11045.365599999997,,
3647,2009-12-26,141.18371133333324,26.795897461753317,184.28724999999983,75.37599999999985,,1414.445,87.40050000000001,6103.253,7824.673,10044.048888299998,11076.650899999999,,
3648,2009-12-27,125.3009196666666,18.638558033227014,184.00190999999967,75.27565999999987,,1412.013,74.3831,6157.007,7878.427,10063.7272283,11096.3292,,
3649,2009-12-28,118.70925299999998,33.9752685323873,185.84117999999998,72.7158699999999,,1073.51,66.6655,6150.671999999999,7872.092,10057.438021599999,11090.040099999998,,
3650,2009-12-29,135.1816696666666,33.5609615057198,185.9939499999999,72.41966999999993,,974.1869999999998,53.913799999999995,6145.957,7867.377,10033.478689999998,11066.0808,,
3651,2009-12-30,129.2029613333333,28.213606077763814,184.88497000000018,69.52126999999986,,857.6740000000001,49.2272,6135.307,7856.727,10014.1755967,11046.7779,,
3652,2009-12-31,138.01422533333331,24.84501889132196,185.5492500000001,73.94123999999985,,783.8890000000001,47.745099999999994,6120.850999999999,7842.271,10000.036069300004,11032.6383,,
3653,2010-01-01,120.50122533333328,5.539607845790616,188.60830000000004,78.59079999999989,,765.3749999999999,45.61610000000001,6139.6359999999995,7861.0560000000005,10006.614779,11039.216800000002,,
3654,2010-01-02,118.49534000000006,10.256644353359645,188.0205800000001,78.40399999999981,,672.573,43.09709999999999,6097.814,7819.233999999999,9995.146811499999,11027.748900000002,,
3655,2010-01-03,121.16014199999996,24.711681350276603,189.3847499999999,78.71272999999982,,650.186,43.40039999999999,6085.727,7807.147,9992.6773031,11025.279400000001,,
3656,2010-01-04,123.96293366666664,39.121777369896044,181.46149999999986,78.24499999999982,,605.2980000000001,40.41039999999999,6077.097,7798.517,9965.3412136,10997.943299999997,,
3657,2010-01-05,120.6664336666666,19.24107877222169,183.84074999999976,77.64896999999982,,597.761,41.1906,6053.302999999999,7774.723000000001,9926.759570299997,10959.361899999998,,
3658,2010-01-06,125.92060033333333,38.539541147814134,180.01799999999986,76.03699999999984,,575.2289999999999,41.733099999999986,6027.085000000001,7748.504999999999,9886.867462700002,10919.4694,,
3659,2010-01-07,130.82151433333323,27.135503260775906,177.2990700000001,76.84799999999983,,534.175,39.732,6006.054999999999,7727.475,9845.17384,10877.775799999998,,
3660,2010-01-08,153.06885033333324,25.32554924408339,179.20843000000013,77.24096999999985,,519.281,37.078100000000006,5985.3730000000005,7706.793,9805.1623716,10837.764400000002,,
3661,2010-01-09,151.6499336666666,21.590156973605534,180.07866000000018,73.83239999999978,,595.785,46.89389999999999,5977.488000000001,7698.908000000001,9776.947710400002,10809.549799999999,,
3662,2010-01-10,198.85393366666665,2.8992752717617774,176.7107500000001,66.6957299999999,,687.8919999999999,44.9069,5960.238000000001,7681.657999999999,9761.7698384,10794.3721,,
3663,2010-01-11,199.85393366666665,8.270779715446974,180.14024999999998,70.19869999999985,,598.6319999999998,42.5469,5937.966,7659.3859999999995,9747.5200857,10780.122200000002,,
3664,2010-01-12,173.4508086666666,33.170727170830396,176.97000999999997,77.1881299999998,,531.934,39.8072,5906.844,7628.264,9708.733236200002,10741.3353,,
3665,2010-01-13,177.3612293333334,33.249794496232106,169.97775,77.9451299999998,,564.9790000000002,39.986999999999995,5872.343000000001,7593.762999999999,9665.2658976,10697.868000000002,,
3666,2010-01-14,189.43726699999996,14.492126798038818,173.86099999999996,76.50245999999984,,467.0260000000001,34.9983,5848.543,7569.963,9617.4641502,10650.0662,,
3667,2010-01-15,168.11080866666668,19.40541192549616,175.73767999999995,77.06246999999985,,501.475,34.30389999999999,5806.321,7527.740999999999,9571.0868327,10603.6888,,
3668,2010-01-16,168.85393366666656,10.614455552060438,182.64524999999995,77.39473999999991,,484.33699999999993,35.34450000000001,5778.075000000001,7499.495,9530.1260774,10562.7283,,
3669,2010-01-17,165.58310033333325,5.5813726819208975,179.27275,76.56899999999985,,486.229,36.4874,5742.077,7463.496999999999,9514.8353766,10547.437600000001,,
3670,2010-01-18,174.14560033333325,22.02168726834816,180.6595800000001,75.23089999999983,,465.95300000000003,36.9284,5702.785999999998,7424.205999999999,9468.375378600002,10500.9774,,
3671,2010-01-19,159.6682669999999,22.677035810053194,180.66416999999998,75.59149999999985,,436.46000000000004,40.29560000000001,5672.896000000001,7394.316,9418.4300924,10451.0322,,
3672,2010-01-20,168.2287669999999,13.065098994616545,178.18127000000018,72.89520999999985,,485.268,40.389,5640.436000000001,7361.856000000001,9373.463967600002,10406.066499999997,,
3673,2010-01-21,148.4073919999999,20.080918834669003,176.78783000000016,75.96794999999989,,409.418,35.7794,5613.173,7334.593,9328.033156599999,10360.635099999998,,
3674,2010-01-22,145.47385033333327,21.66591687002515,172.917,74.63799999999992,,381.2629999999999,34.10649999999999,5579.809,7301.229,9274.4082269,10307.010100000001,,
3675,2010-01-23,156.3122669999999,14.616287817541686,178.46492999999995,74.30799999999995,,436.247,34.9979,5528.847,7250.267000000001,9234.8366023,10267.438699999999,,
3676,2010-01-24,153.9372669999999,7.5021735980749,180.04017000000002,74.91699999999997,,477.86400000000003,39.0074,5509.893999999999,7231.3139999999985,9212.886487100002,10245.4886,,
3677,2010-01-25,160.49610033333323,21.27913866078532,169.30942999999982,74.73199999999997,,520.518,38.346999999999994,5479.673999999999,7201.093999999998,9169.644165099999,10202.246299999999,,
3678,2010-01-26,153.1941836666666,19.677515922044574,163.27406000000013,72.12824999999995,,571.955,44.3995,5439.208,7160.628,9130.480818700002,10163.082999999999,,
3679,2010-01-27,146.96722533333323,14.083295564416382,161.40056000000007,68.82115000000007,,506.19000000000005,37.2301,5395.964,7117.383999999999,9081.0350995,10113.6372,,
3680,2010-01-28,142.77843366666661,30.570549419287534,167.18243999999999,72.48452,,558.9049999999999,40.5299,5350.416999999998,7071.836999999999,9037.338342199999,10069.9402,,
3681,2010-01-29,131.6402253333333,27.062437964148863,169.84165999999985,72.32113000000001,,473.19000000000005,37.489200000000004,5313.596999999998,7035.017000000001,8989.9398462,10022.542,,
3682,2010-01-30,146.437267,55.225427350876686,160.16605,72.69399999999996,,506.682,42.67919999999999,5296.989,7018.409,8955.216803799998,9987.818899999998,,
3683,2010-01-31,124.55530866666662,3.1137068287781537,163.64624999999995,72.91949999999994,,420.89899999999994,31.863500000000005,5281.068,7002.488,8923.7890208,9956.391099999997,,
3684,2010-02-01,130.60876266666662,27.353558104106124,184.50516999999996,76.3256799999999,,413.7819999999999,32.25600000000001,5255.4400000000005,6976.860000000001,8867.778356499999,9900.380500000001,,
