Date,min,max,mean,median,std,fluctuation
1999-08-17,30.4098,47.409800000000004,32.36813333333334,30.4098,5.303642445377121,17.000000000000004
1999-08-18,30.4098,47.409800000000004,32.36813333333334,30.4098,5.303642445377121,17.000000000000004
1999-08-19,30.4098,45.409800000000004,32.03480000000001,30.4098,4.50904887300309,15.000000000000004
1999-08-20,30.4098,39.409800000000004,30.784800000000008,30.4098,1.8371173070873843,9.000000000000004
1999-08-21,30.4098,30.4098,30.409800000000008,30.4098,0.0,0.0
1999-08-22,30.4098,30.4098,30.409800000000008,30.4098,0.0,0.0
1999-08-23,30.4098,39.409800000000004,30.993133333333343,30.4098,2.062431377865892,9.000000000000004
1999-08-24,30.4098,39.409800000000004,30.784800000000008,30.4098,1.8371173070873843,9.000000000000004
1999-08-25,30.4098,48.409800000000004,34.99313333333334,35.909800000000004,5.372366223609456,18.000000000000004
1999-08-26,30.4098,59.183800000000005,33.79621666666667,31.4098,7.17775987772779,28.774000000000004
1999-08-27,30.4098,48.60980000000001,35.418133333333344,31.4098,6.617625783805907,18.200000000000006
1999-08-28,30.4098,45.409800000000004,34.56813333333334,31.4098,4.469307568844142,15.000000000000004
1999-08-29,31.4098,33.409800000000004,31.534800000000008,31.4098,0.44842720314644186,2.0000000000000036
1999-08-30,31.4098,45.409800000000004,33.43063333333334,31.4098,4.022975231112532,14.000000000000004
1999-08-31,31.4098,45.409800000000004,33.65980000000001,31.4098,4.180701002172391,14.000000000000004
1999-09-01,32.67038,49.670379999999994,36.14954666666668,32.67038,5.56674748270764,16.999999999999993
1999-09-02,32.67038,44.670379999999994,34.107880000000016,32.67038,3.893451860663534,11.999999999999993
1999-09-03,32.67038,42.170379999999994,33.795380000000016,32.67038,3.0511936367093515,9.499999999999993
1999-09-04,32.67038,42.170379999999994,33.732880000000016,32.67038,2.88290501132934,9.499999999999993
1999-09-05,32.67038,32.67038,32.670380000000016,32.67038,0.0,0.0
1999-09-06,32.67038,45.170379999999994,34.191213333333344,32.67038,4.11117027310871,12.499999999999993
1999-09-07,32.67038,49.670379999999994,35.71204666666668,32.67038,5.235573691970912,16.999999999999993
1999-09-08,32.67038,49.670379999999994,40.36788000000001,43.65038,5.698012811498405,16.999999999999993
1999-09-09,31.17038,45.07037999999999,34.55788000000001,32.67038,4.495245072392554,13.899999999999991
1999-09-10,31.17038,44.670379999999994,33.045380000000016,32.67038,3.6542113881883194,13.499999999999993
1999-09-11,31.17038,44.670379999999994,32.128713333333344,31.17038,3.299923143593375,13.499999999999993
1999-09-12,31.17038,31.17038,31.170380000000012,31.17038,0.0,0.0
1999-09-13,31.17038,44.670379999999994,33.441213333333344,31.17038,4.368810321264634,13.499999999999993
1999-09-14,31.17038,44.670379999999994,32.77454666666668,31.17038,4.348860837013541,13.499999999999993
1999-09-15,31.17038,44.670379999999994,32.83708833333335,31.17038,4.335560747837399,13.499999999999993
1999-09-16,31.17038,44.670379999999994,32.691213333333344,31.17038,4.166322449549863,13.499999999999993
1999-09-17,31.17038,42.07037999999999,32.53288000000001,31.17038,3.682368389572357,10.899999999999991
1999-09-18,31.17038,42.670379999999994,32.42042166666668,31.17038,3.240373710052144,11.499999999999993
1999-09-19,31.17038,36.66038,31.399130000000014,31.17038,1.1206415573233044,5.490000000000002
1999-09-20,31.17038,44.670379999999994,32.64954666666668,31.17038,4.0873058168651495,13.499999999999993
1999-09-21,31.17038,44.670379999999994,32.691213333333344,31.17038,4.166322449549863,13.499999999999993
1999-09-22,31.17038,44.670379999999994,32.295380000000016,31.17038,3.811452992369637,13.499999999999993
1999-09-23,31.17038,44.670379999999994,32.77454666666668,31.17038,4.348860837013541,13.499999999999993
1999-09-24,31.17038,44.670379999999994,32.295380000000016,31.17038,3.811452992369637,13.499999999999993
1999-09-25,31.17038,42.670379999999994,32.07296333333335,31.17038,3.0642715556338436,11.499999999999993
1999-09-26,31.17038,31.17038,31.170380000000012,31.17038,0.0,0.0
1999-09-27,31.17038,45.170379999999994,33.59929666666668,31.17038,5.138715656800759,13.999999999999993
1999-09-28,31.17038,45.170379999999994,34.81071333333335,31.17038,5.174648827964426,13.999999999999993
1999-09-29,31.17038,44.670379999999994,33.26638000000001,31.17038,4.480368928908691,13.499999999999993
1999-09-30,31.17038,44.670379999999994,33.316213333333344,31.17038,4.6566436099560935,13.499999999999993
1999-10-01,29.57862,43.07862,31.663661666666666,29.57862,4.098356568602322,13.5
1999-10-02,29.57862,44.07862,31.786953333333333,29.57862,4.756955243473056,14.5
1999-10-03,29.57862,43.07862,30.56662,29.57862,3.2583237087963424,13.5
1999-10-04,29.57862,44.07862,33.84945333333334,30.07862,4.99778030439659,14.5
1999-10-05,30.07862,44.07862,34.229245000000006,30.07862,5.353131775865659,14.0
1999-10-06,30.07862,43.57862,31.20362,30.07862,3.81145299236964,13.5
1999-10-07,30.07862,45.57862,32.941245,30.07862,5.288072236996737,15.5
1999-10-08,30.07862,45.028620000000004,31.84737,30.07862,4.785253900401142,14.950000000000003
1999-10-09,30.07862,44.07862,32.18237,30.07862,4.884989263928392,14.0
1999-10-10,30.07862,41.92562,30.572245,30.07862,2.418258748562693,11.847000000000001
1999-10-11,30.07862,46.07862,31.99528666666667,30.07862,5.182887114396735,16.0
1999-10-12,30.07862,46.07862,35.96745333333333,34.57862,6.326104699312736,16.0
1999-10-13,30.07862,45.07862,31.93278666666667,30.07862,5.01189707783795,15.0
1999-10-14,30.07862,46.07862,33.92695333333334,30.07862,6.281780187083959,16.0
1999-10-15,30.07862,46.07862,32.32228666666666,30.07862,4.834970389430185,16.0
1999-10-16,30.07862,45.07862,31.89112,30.07862,4.905215724547476,15.0
1999-10-17,30.07862,30.07862,30.07862,30.07862,0.0,0.0
1999-10-18,30.07862,43.57862,30.64112,30.07862,2.7556759606310752,13.5
1999-10-19,30.07862,45.07862,31.89112,30.07862,4.905215724547476,15.0
1999-10-20,30.07862,45.17862,31.899453333333337,30.07862,4.928619099898476,15.100000000000001
1999-10-21,30.07862,46.07862,33.00028666666666,30.07862,5.299215829327686,16.0
1999-10-22,30.07862,45.07862,32.055745,30.07862,4.908040619516721,15.0
1999-10-23,30.07862,43.57862,31.20362,30.07862,3.81145299236964,13.5
1999-10-24,30.07862,43.57862,31.20362,30.07862,3.81145299236964,13.5
1999-10-25,30.07862,46.07862,32.77253666666667,30.07862,5.576570661309666,16.0
1999-10-26,30.07862,46.07862,33.42007833333333,30.07862,6.079168900427719,16.0
1999-10-27,30.07862,46.07862,35.410536666666665,30.07862,6.725164067283718,16.0
1999-10-28,30.07862,46.07862,32.932786666666665,30.07862,5.777541162471972,16.0
1999-10-29,30.07862,46.07862,32.04062,30.07862,5.120819465671485,16.0
1999-10-30,30.07862,43.57862,31.57862,30.07862,4.125741040156881,13.5
1999-10-31,30.07862,30.07862,30.07862,30.07862,0.0,0.0
1999-11-01,30.181290000000004,43.68129,31.306289999999994,30.181290000000004,3.8114529923696376,13.499999999999993
1999-11-02,30.181290000000004,46.18129,32.577123333333326,30.181290000000004,5.5187017350623035,15.999999999999993
1999-11-03,30.181290000000004,47.18129,32.16045666666666,30.181290000000004,5.382094239772941,16.999999999999993
1999-11-04,30.181290000000004,47.18129,32.11879,30.181290000000004,5.26331128208981,16.999999999999993
1999-11-05,30.181290000000004,47.18129,31.556289999999994,30.181290000000004,4.660775266729399,16.999999999999993
1999-11-06,30.181290000000004,43.68129,31.306289999999994,30.181290000000004,3.8114529923696376,13.499999999999993
1999-11-07,30.181290000000004,30.181290000000004,30.181289999999994,30.181290000000004,0.0,0.0
1999-11-08,30.181290000000004,47.18129,32.11879,30.181290000000004,5.26331128208981,16.999999999999993
1999-11-09,30.181290000000004,47.18129,32.11879,30.181290000000004,5.26331128208981,16.999999999999993
1999-11-10,30.181290000000004,47.18129,32.11879,30.181290000000004,5.26331128208981,16.999999999999993
1999-11-11,30.181290000000004,43.68129,31.306289999999994,30.181290000000004,3.8114529923696376,13.499999999999993
1999-11-12,30.181290000000004,46.18129,31.570664999999995,30.181290000000004,4.2050968847081975,15.999999999999993
1999-11-13,30.181290000000004,43.68129,31.868789999999994,30.181290000000004,4.560731491672187,13.499999999999993
1999-11-14,30.181290000000004,43.68129,30.743789999999994,30.181290000000004,2.7556759606310735,13.499999999999993
1999-11-15,30.181290000000004,43.68129,31.168873333333327,30.181290000000004,3.3810411557834428,13.499999999999993
1999-11-16,30.181290000000004,47.18129,32.33595666666666,30.181290000000004,5.04377714456715,16.999999999999993
1999-11-17,30.181290000000004,47.18129,32.702123333333326,30.181290000000004,5.811306757682305,16.999999999999993
1999-11-18,30.181290000000004,47.18129,32.68129,30.181290000000004,5.7464544834562785,16.999999999999993
1999-11-19,30.181290000000004,47.18129,33.11879,30.181290000000004,5.93499661184475,16.999999999999993
1999-11-20,30.181290000000004,44.18129,31.91045666666666,30.181290000000004,4.6741173699861,13.999999999999993
1999-11-21,30.181290000000004,41.18129,31.181289999999994,30.181290000000004,3.1067947973825802,10.999999999999993
1999-11-22,30.181290000000004,46.18129,32.49379,30.181290000000004,5.380747685236122,15.999999999999993
1999-11-23,30.181290000000004,47.18129,32.72295666666666,30.181290000000004,5.851266430490042,16.999999999999993
1999-11-24,30.181290000000004,47.18129,32.11879,30.181290000000004,5.26331128208981,16.999999999999993
1999-11-25,30.181290000000004,47.18129,32.53545666666666,30.181290000000004,5.549146363389491,16.999999999999993
1999-11-26,30.181290000000004,47.18129,31.45212333333333,30.181290000000004,4.336345803500479,16.999999999999993
1999-11-27,30.181290000000004,43.68129,31.306289999999994,30.181290000000004,3.8114529923696376,13.499999999999993
1999-11-28,30.181290000000004,30.181290000000004,30.181289999999994,30.181290000000004,0.0,0.0
1999-11-29,30.181290000000004,43.68129,31.306289999999994,30.181290000000004,3.8114529923696376,13.499999999999993
1999-11-30,30.181290000000004,46.18129,31.41045666666666,30.181290000000004,4.180646836437452,15.999999999999993
1999-12-01,29.176620000000003,45.17662000000001,31.19745333333333,29.176620000000003,4.649635718939773,16.000000000000004
1999-12-02,29.176620000000003,42.67662000000001,30.301619999999996,29.176620000000003,3.8114529923696407,13.500000000000004
1999-12-03,29.176620000000003,42.67662000000001,30.301619999999996,29.176620000000003,3.8114529923696407,13.500000000000004
1999-12-04,29.176620000000003,41.17662000000001,30.176619999999996,29.176620000000003,3.3879582154396806,12.000000000000004
1999-12-05,29.176620000000003,29.176620000000003,29.176619999999996,29.176620000000003,0.0,0.0
1999-12-06,29.176620000000003,42.67662000000001,30.864119999999996,29.176620000000003,4.560731491672191,13.500000000000004
1999-12-07,29.176620000000003,41.17662000000001,29.676619999999996,29.176620000000003,2.4494897427831788,12.000000000000004
1999-12-08,29.176620000000003,29.176620000000003,29.176619999999996,29.176620000000003,0.0,0.0
1999-12-09,29.176620000000003,42.67662000000001,30.676619999999996,29.176620000000003,4.125741040156883,13.500000000000004
1999-12-10,29.176620000000003,42.67662000000001,31.21828666666666,29.176620000000003,4.729455954249752,13.500000000000004
1999-12-11,29.176620000000003,42.17662000000001,30.844203333333336,29.176620000000003,4.008513883968848,13.000000000000004
1999-12-12,29.176620000000003,29.176620000000003,29.176619999999996,29.176620000000003,0.0,0.0
1999-12-13,29.176620000000003,51.17662000000001,31.57245333333333,29.176620000000003,6.634853896800146,22.000000000000004
1999-12-14,29.176620000000003,67.37662000000002,39.995369999999994,42.12662,9.594788128933878,38.20000000000002
1999-12-15,29.176620000000003,51.17662000000001,31.94745333333333,29.176620000000003,6.746946437603021,22.000000000000004
1999-12-16,29.176620000000003,51.17662000000001,32.27245333333333,29.176620000000003,7.230579937452048,22.000000000000004
1999-12-17,29.176620000000003,53.17661999999999,34.75995333333333,29.176620000000003,8.785693245106012,23.99999999999999
1999-12-18,29.176620000000003,48.17662000000001,30.94745333333333,29.176620000000003,4.89005016126728,19.000000000000004
1999-12-19,29.176620000000003,29.176620000000003,29.176619999999996,29.176620000000003,0.0,0.0
1999-12-20,29.176620000000003,51.17662000000001,33.73911999999999,29.176620000000003,8.486962507793686,22.000000000000004
1999-12-21,29.176620000000003,51.17662000000001,33.35578666666667,29.176620000000003,7.6528471068341455,22.000000000000004
1999-12-22,29.176620000000003,48.17662000000001,32.030786666666664,29.176620000000003,5.872706151020321,19.000000000000004
1999-12-23,29.176620000000003,51.17662000000001,33.25995333333333,29.176620000000003,7.916228058025281,22.000000000000004
1999-12-24,29.176620000000003,52.17662000000001,31.19745333333333,29.176620000000003,5.737896839864547,23.000000000000004
1999-12-25,29.176620000000003,29.176620000000003,29.176619999999996,29.176620000000003,0.0,0.0
1999-12-26,29.176620000000003,52.17662000000001,30.13495333333333,29.176620000000003,4.694855340334426,23.000000000000004
1999-12-27,29.176620000000003,53.17661999999999,32.77245333333333,29.176620000000003,8.31282294785104,23.99999999999999
1999-12-28,29.176620000000003,52.17662000000001,32.92661999999999,29.176620000000003,8.471178758898752,23.000000000000004
1999-12-29,29.176620000000003,52.17662000000001,34.63495333333333,29.176620000000003,9.668321947233778,23.000000000000004
1999-12-30,29.176620000000003,48.17662000000001,33.843286666666664,29.176620000000003,8.26025932147236,19.000000000000004
1999-12-31,29.176620000000003,47.17662000000001,33.16412,29.176620000000003,7.079797497718114,18.000000000000004
2000-01-01,32.284788,46.284788,32.86812133333335,32.284788,2.8577380332470397,14.0
2000-01-02,32.284788,50.284788,33.03478800000001,32.284788,3.6742346141747673,18.0
2000-01-03,32.284788,50.284788,37.27228800000002,32.284788,7.7107667526027175,18.0
2000-01-04,32.284788,50.284788,41.68895466666668,41.284788,8.150672373793926,18.0
2000-01-05,32.284788,51.284788,40.89312133333335,41.284788,7.956234452721129,19.0
2000-01-06,32.284788,48.784788,36.826454666666685,32.284788,6.774178382182092,16.5
2000-01-07,32.284788,46.284788,38.493121333333356,39.284788,5.978069825669462,14.0
2000-01-08,32.284788,32.284788,32.28478800000001,32.284788,0.0,0.0
2000-01-09,32.284788,32.284788,32.28478800000001,32.284788,0.0,0.0
2000-01-10,32.284788,32.284788,32.28478800000001,32.284788,0.0,0.0
2000-01-11,32.284788,55.284788,33.99312133333335,32.284788,5.834523688071433,23.0
2000-01-12,32.284788,50.284788,35.90562133333335,32.284788,7.218814738714665,18.0
2000-01-13,32.284788,50.284788,35.84312133333335,32.284788,7.094450781001865,18.0
2000-01-14,32.284788,50.284788,36.66812133333335,32.284788,7.762768817254894,18.0
2000-01-15,32.284788,50.284788,33.03478800000001,32.284788,3.674234614174767,18.0
2000-01-16,32.284788,32.284788,32.28478800000001,32.284788,0.0,0.0
2000-01-17,32.284788,50.284788,33.78478800000001,32.284788,5.0819373231595195,18.0
2000-01-18,32.284788,55.784788,38.888954666666685,32.284788,9.64588126416238,23.5
2000-01-19,32.284788,56.284788,35.90978800000001,32.284788,8.344810936457304,24.0
2000-01-20,32.284788,56.284788,39.03145466666668,32.284788,9.070703278743855,24.0
2000-01-21,32.284788,61.284788,37.30791300000001,32.284788,8.72735626742018,29.0
2000-01-22,32.284788,53.784788,35.138954666666685,32.284788,6.493272717182772,21.5
2000-01-23,32.284788,33.284788,32.326454666666685,32.284788,0.20412414523193168,1.0
2000-01-24,32.284788,50.284788,34.30562133333334,32.284788,5.1921327750379405,18.0
2000-01-25,32.284788,50.284788,37.20978800000001,32.284788,7.282752107608055,18.0
2000-01-26,32.284788,51.284788,44.24745466666668,49.968788,8.563861596807564,19.0
2000-01-27,33.284788,50.284788,43.40978800000002,46.284788,6.771503590013467,17.0
2000-01-28,33.284788,51.284788,46.02853800000002,51.284788,8.353420446270734,18.0
2000-01-29,33.284788,51.284788,37.15770466666668,33.284788,7.405094884849431,18.0
2000-01-30,33.284788,51.284788,35.61812133333335,33.284788,6.062476654668931,18.0
2000-01-31,33.284788,51.284788,44.11607966666667,51.274788,8.684317201660585,18.0
2000-02-01,33.799882,51.799882,40.13279866666668,33.799882,8.201643779658184,18.0
2000-02-02,33.799882,51.799882,37.625132000000015,34.799882,6.833943461803766,18.0
2000-02-03,33.799882,51.799882,34.88321533333335,33.799882,3.634576306467678,18.0
2000-02-04,33.799882,51.799882,35.43929866666668,33.799882,4.676344437389258,18.0
2000-02-05,33.799882,49.799882,34.59575700000001,33.799882,3.2705005109908325,16.0
2000-02-06,33.799882,35.800882,33.883257000000015,33.799882,0.40845241460909554,2.0010000000000048
2000-02-07,33.799882,51.799882,37.24988200000001,33.799882,6.76943257528313,18.0
2000-02-08,33.799882,51.799882,38.66946533333334,33.799882,7.767104815189825,18.0
2000-02-09,33.799882,51.799882,35.882382000000014,33.799882,5.638674104093436,18.0
2000-02-10,33.799882,51.799882,37.257423666666675,33.799882,6.793385964874485,18.0
2000-02-11,33.799882,49.299882,36.38738200000002,33.799882,5.898880697069643,15.5
2000-02-12,33.799882,55.799882,41.59154866666668,33.799882,9.505052051028105,22.0
2000-02-13,33.799882,55.799882,37.968632000000014,33.799882,8.269953636639922,22.0
2000-02-14,33.799882,55.799882,42.774882,34.849882,9.64976908937519,22.0
2000-02-15,33.799882,56.799882,49.84154866666668,51.799882,7.478834870117983,23.0
2000-02-16,33.799882,57.799882,48.82071533333335,51.799882,7.936540652969144,24.0
2000-02-17,33.799882,59.799882,48.42488200000002,54.299882,9.79157801378307,26.0
2000-02-18,33.799882,60.799882,51.935298666666675,55.799882,9.657802423166853,27.0
2000-02-19,23.060882,60.799882,40.142007000000014,39.799882,14.535813990795285,37.739
2000-02-20,23.060882,55.799882,37.24221533333334,33.799882,12.257974184238165,32.739
2000-02-21,33.799882,60.799882,51.718632000000014,55.799882,9.429034858858312,27.0
2000-02-22,33.799882,57.799882,43.17488200000002,41.799882,9.881086456722123,24.0
2000-02-23,33.799882,56.799882,47.17446533333335,49.799882,9.253513071621322,23.0
2000-02-24,33.799882,56.799882,44.01979866666668,48.191382,9.915346896589655,23.0
2000-02-25,23.999882,54.799882,40.44779866666667,33.899882,9.745561745322025,30.799999999999997
2000-02-26,33.799882,47.799882,36.26654866666668,33.799882,4.823012468920468,14.0
2000-02-27,33.799882,33.799882,33.79988200000002,33.799882,0.0,0.0
2000-02-28,33.799882,53.799882,34.64154866666668,33.799882,4.080911733878858,20.0
2000-02-29,33.799882,55.799882,35.59154866666668,33.799882,6.071882214205773,22.0
2000-03-01,34.144167,57.144167,35.935833666666674,34.144167,6.086186545503405,23.0
2000-03-02,34.144167,57.144167,37.57200033333334,34.144167,7.851890847691272,23.0
2000-03-03,34.144167,35.144167,34.185833666666674,34.144167,0.20412414523193168,1.0
2000-03-04,34.144167,57.144167,41.610833666666686,34.144167,10.798174832356851,23.0
2000-03-05,34.144167,34.144167,34.14416700000001,34.144167,0.0,0.0
2000-03-06,34.144167,57.144167,35.102500333333346,34.144167,4.694855340334424,23.0
2000-03-07,34.144167,60.144167,35.227500333333346,34.144167,5.307227776030219,26.0
2000-03-08,34.144167,60.144167,36.310833666666674,34.144167,7.34057613345264,26.0
2000-03-09,34.144167,60.644167,36.20666700000001,34.144167,7.006693228620759,26.5
2000-03-10,34.144167,61.144167,35.26916700000001,34.144167,5.5113519212621505,27.0
2000-03-11,34.144167,34.144167,34.14416700000001,34.144167,0.0,0.0
2000-03-12,34.144167,34.144167,34.14416700000001,34.144167,0.0,0.0
2000-03-13,34.144167,61.144167,36.14416700000001,34.144167,6.833421703210847,27.0
2000-03-14,34.144167,61.144167,37.26916700000001,34.144167,8.50734976358678,27.0
2000-03-15,34.144167,63.144167,37.47291700000001,34.144167,9.077536206865634,29.0
2000-03-16,34.144167,63.144167,42.42250033333335,34.144167,12.069031396122046,29.0
2000-03-17,34.144167,63.644167,38.165000333333346,34.144167,9.281209589771981,29.5
2000-03-18,34.144167,63.644167,37.70666700000001,34.144167,9.631597118000641,29.5
2000-03-19,34.144167,59.144167,35.185833666666674,34.144167,5.103103630798287,25.0
2000-03-20,34.144167,63.144167,37.76916700000001,34.144167,9.797126908036555,29.0
2000-03-21,34.144167,69.144167,38.977500333333346,34.144167,11.145935764123667,34.99999999999999
2000-03-22,34.144167,68.644167,42.810833666666674,35.144167,13.148538244649648,34.49999999999999
2000-03-23,35.144167,69.144167,51.61083366666666,60.144167,13.306117150513456,33.99999999999999
2000-03-24,35.144167,75.144167,47.66083366666667,35.144167,15.764315486364232,39.99999999999999
2000-03-25,21.531167,65.144167,30.228792000000002,21.531167,12.56326100636815,43.613
2000-03-26,21.531167,64.144167,36.84979200000001,35.144167,10.72937675086286,42.613
2000-03-27,21.531167,69.144167,38.52695866666668,35.144167,11.16538724178691,47.613
2000-03-28,21.531167,68.144167,38.19254200000001,35.144167,12.653267568403374,46.613
2000-03-29,21.531167,66.644167,37.510125333333335,35.144167,9.879006302251636,45.113
2000-03-30,21.532167,65.144167,35.36741700000001,35.144167,10.58828948804332,43.611999999999995
2000-03-31,21.531167,65.144167,37.03150033333334,35.144167,7.964632143947753,43.613
2000-04-01,23.578413,56.334413,37.34495466666667,37.334413,5.411763153813276,32.756
2000-04-02,37.334413,37.334413,37.33441300000001,37.334413,0.0,0.0
2000-04-03,37.334413,69.334413,42.58166300000001,37.334413,10.257362942953627,32.0
2000-04-04,37.334413,69.334413,44.95941300000001,37.334413,11.42389753029187,32.0
2000-04-05,25.534413,65.334413,42.43441300000001,37.334413,12.693408080403472,39.8
2000-04-06,25.534413,69.334413,45.79274633333335,37.734413,12.17416782859677,43.8
2000-04-07,37.334413,71.334413,52.20941300000001,55.334413,11.855332683795856,34.0
2000-04-08,23.578413,65.334413,43.563079666666674,37.334413,11.913354124374614,41.756
2000-04-09,23.578413,55.334413,36.739913,37.334413,8.591452481340419,31.755999999999997
2000-04-10,37.334413,76.334413,51.001079666666676,54.334413,11.316270190062305,39.0
2000-04-11,37.334413,71.334413,51.08441300000001,55.334413,10.983188734725843,34.0
2000-04-12,37.334413,71.334413,54.217746333333345,60.334413,12.587076418041772,34.0
2000-04-13,37.334413,71.334413,53.29691300000002,59.834413,11.941845043521468,34.0
2000-04-14,37.334413,71.334413,51.14274633333333,55.334413,10.842706090377938,34.0
2000-04-15,25.753413,55.834413,39.567204666666676,37.334413,8.179072090344842,30.081
2000-04-16,25.753413,51.834413,38.098496333333344,37.334413,6.105868032273234,26.081
2000-04-17,23.634413,59.834413,45.26357966666668,51.334413,9.33383183192555,36.2
2000-04-18,37.334413,67.334413,48.313579666666676,51.334413,9.278867020730809,30.0
2000-04-19,26.834413,59.834413,44.74691300000001,44.084413,9.112548085398267,33.0
2000-04-20,23.578413,61.234413,32.873246333333334,25.284413,12.20472897537339,37.656000000000006
2000-04-21,23.634413,51.334413,29.844121333333344,25.753413,7.25474257164216,27.7
2000-04-22,24.334413,76.334413,39.13162133333334,37.334413,15.19218612078667,52.0
2000-04-23,23.578413,62.234413,43.06957966666668,41.834413,11.874481691816085,38.656000000000006
2000-04-24,26.334413,60.234413,42.68024633333334,41.834413,10.417793272409787,33.900000000000006
2000-04-25,37.334413,71.334413,49.70941300000001,48.334413,12.980964324063475,34.0
2000-04-26,37.334413,76.334413,56.74274633333334,61.734413,14.504629445881024,39.0
2000-04-27,37.334413,75.334413,55.001079666666676,61.334413,13.418568143229468,38.0
2000-04-28,25.884413,62.334413,38.26566300000001,37.334413,13.195946450232032,36.45
2000-04-29,26.334413,76.334413,44.938579666666676,37.334413,15.782474572233227,50.0
2000-04-30,23.634413,61.334413,36.992746333333336,37.334413,11.825430102175957,37.7
2000-05-01,23.104099,61.321099,38.42039066666667,37.321099,11.569263019928078,38.217
2000-05-02,25.279099,61.321099,44.041349,46.684599,10.36168920360835,36.042
2000-05-03,25.279099,61.321099,39.35401566666666,37.321099,12.4356829078285,36.042
2000-05-04,37.321099,61.321099,40.89305733333333,37.321099,6.76436075246529,24.0
2000-05-05,37.321099,60.321099,45.466932333333325,37.321099,10.154415581268156,23.0
2000-05-06,25.321099,45.321099,35.52943233333333,37.321099,5.702624618211502,19.999999999999996
2000-05-07,23.104099,37.771099,34.970349000000006,37.321099,5.421656423046854,14.666999999999998
2000-05-08,23.671099,76.321099,33.97522399999999,26.321099,12.983849159001178,52.650000000000006
2000-05-09,37.321099,63.321099,40.18151566666666,37.321099,6.8144823269312225,26.0
2000-05-10,37.321099,63.621099,40.769182333333326,37.321099,6.816145697288658,26.300000000000004
2000-05-11,37.321099,51.221099,38.88889066666666,37.321099,3.769634003444837,13.900000000000006
2000-05-12,37.321099,52.321099,39.133599,37.321099,4.838281450195344,15.0
2000-05-13,25.281099,66.321099,37.56705733333334,37.321099,14.434532674109251,41.040000000000006
2000-05-14,25.279099,51.321099,34.009515666666665,37.321099,7.8968757053531675,26.041999999999998
2000-05-15,25.279099,76.321099,36.15951566666666,37.221099,12.120688845099119,51.042
2000-05-16,37.321099,76.321099,42.214849,37.321099,13.168525655318541,39.00000000000001
2000-05-17,23.321099,76.321099,38.595349,37.321099,14.891026537015069,53.0
2000-05-18,23.221099,63.721099,39.55780733333333,37.321099,9.076067063768013,40.5
2000-05-19,23.221099,65.921099,37.784724000000004,37.321099,8.005530082183139,42.7
2000-05-20,23.104099,69.321099,34.76205733333333,37.321099,14.126038902861094,46.217
2000-05-21,23.104099,38.321099,30.52093233333333,25.800099,6.530051159441823,15.216999999999995
2000-05-22,23.221099,38.321099,29.096098999999995,26.321099,6.654272899880719,15.099999999999998
2000-05-23,23.271099,72.321099,32.94609900000001,38.071099,11.174310600269903,49.050000000000004
2000-05-24,23.321099,73.321099,34.61693233333333,38.321099,11.236024330412569,50.0
2000-05-25,23.321099,38.421099,32.238432333333336,38.321099,7.378657581846776,15.099999999999998
2000-05-26,38.321099,75.321099,48.634724000000006,38.321099,15.092583657610007,37.00000000000001
2000-05-27,25.321099,75.321099,37.966515666666666,38.321099,13.119256666100204,50.0
2000-05-28,25.321099,66.821099,37.133599,38.321099,8.835221633006602,41.5
2000-05-29,26.321099,68.321099,33.17526566666667,26.321099,13.183882754816718,42.0
2000-05-30,26.321099,38.321099,32.321099,32.321099,6.129047021462988,11.999999999999996
2000-05-31,26.321099,76.321099,35.100265666666665,26.321099,13.513792605324019,50.0
2000-06-01,28.011375,81.011375,37.973916666666675,39.061875,13.795365204612134,53.0
2000-06-02,28.011375,71.011375,36.967583333333344,40.011375,10.016795842718874,43.0
2000-06-03,26.418375,73.011375,34.15341666666667,28.011375,10.488489407043641,46.593
2000-06-04,26.478375,40.011375,36.31975000000002,40.011375,5.89160044553113,13.533000000000001
2000-06-05,26.418375,51.011375,38.60891666666668,40.011375,6.017541322118674,24.593
2000-06-06,28.011375,73.011375,45.59475000000001,40.011875,13.589993389679103,45.0
2000-06-07,27.011375,71.011375,36.34262500000001,40.011375,10.354690524000517,44.0
2000-06-08,27.011375,70.911375,42.500916666666676,40.011375,9.271173125803616,43.900000000000006
2000-06-09,26.418375,69.511375,40.68700000000002,40.011375,10.13569679641775,43.093
2000-06-10,27.011375,66.511375,37.21975000000002,28.011375,13.259064032848395,39.5
2000-06-11,26.418375,40.011375,34.27058333333335,40.011375,6.394115541918662,13.593
2000-06-12,26.418375,68.011375,38.37866666666668,40.011375,8.671697148365539,41.593
2000-06-13,28.011375,76.011375,43.95720833333335,40.011375,9.579006899903865,48.0
2000-06-14,27.011375,76.011375,41.32391666666668,40.011375,8.79452306331798,49.0
2000-06-15,28.011375,76.011375,47.54029166666667,48.960375,11.774285795442271,48.0
2000-06-16,28.011375,76.011375,43.213333333333345,40.011375,9.182196646721197,48.0
2000-06-17,28.011375,68.011375,43.29054125000001,40.011375,9.094238847411713,40.0
2000-06-18,26.418375,68.011375,37.90729166666667,40.011375,9.80181512434733,41.593
2000-06-19,28.011375,79.011375,41.92804166666668,40.011375,8.741040962119401,51.0
2000-06-20,28.011375,78.011375,41.28225000000001,40.011375,12.73131545275698,50.0
2000-06-21,40.011375,76.011375,46.42595833333335,40.011375,9.134405808316954,36.0
