Date,Aportes Caudal m3/s_ANTIOQUIA,Aportes Energía kWh_ANTIOQUIA,Aportes %_ANTIOQUIA,Aportes Caudal m3/s_CENTRO,Aportes Energía kWh_CENTRO,Aportes %_CENTRO,Aportes Caudal m3/s_ORIENTE,Aportes Energía kWh_ORIENTE,Aportes %_ORIENTE,Aportes Caudal m3/s_RIOS ESTIMADOS,Aportes Energía kWh_RIOS ESTIMADOS,Aportes %_RIOS ESTIMADOS,Aportes Caudal m3/s_VALLE,Aportes Energía kWh_VALLE,Aportes %_VALLE,Aportes Caudal m3/s_CARIBE,Aportes Energía kWh_CARIBE,Aportes %_CARIBE,Caudal,Energia
2010-09-11,584.2979999999999,95417900.0,122.85861453526591,150.52999999999997,6196800.0,110.08699136198982,215.92999999999998,16259500.0,105.1211458712627,103.95,21526700.0,49.340559409262916,0.0,3100400.0,105.81569965870308,716.94,8075000.0,167.18426501035196,1771.648,150576300.0
2010-09-12,752.216,113870900.0,157.34963446727008,166.15,8590400.0,130.42001566280962,167.53,11608000.0,81.19869017275559,93.13,19343900.0,44.03745655047029,0.0,3419000.0,116.68941979522185,818.18,9215300.0,190.7929606625259,1997.2059999999997,166047500.0
2010-09-13,666.582,97540900.0,149.25566440191236,94.77,4659100.0,56.13700460987187,212.38000000000002,14625500.0,78.72513098272445,105.85,21570700.0,47.461621394405476,0.0,3057100.0,104.33788395904438,623.12,7018300.0,145.3064182194617,1702.7019999999998,148471600.0
2010-09-14,643.309,94247000.0,125.87707148664249,105.16,4969300.0,70.22086526757299,189.55999999999997,12894300.0,60.365619310595946,87.58000000000001,18236700.0,40.83085113700782,0.0,2847000.0,97.16723549488054,450.68,5076100.0,105.09523809523809,1476.289,138270400.0
2010-09-15,550.445,89835500.0,131.2144090502994,106.86,5212800.0,74.87519083305224,205.87,8295400.0,58.554872658494155,78.09,16428800.0,38.324168387795616,0.0,2695700.0,92.00341296928327,750.42,8452100.0,174.99171842650102,1691.685,130920300.0
2010-09-16,534.563,84617000.0,121.63868539363929,96.11999999999999,4798900.0,71.64137336051348,201.5,8712600.0,45.47356171865518,75.38,15930200.0,37.553923435895854,0.0,2540300.0,86.69965870307166,601.68,6776800.0,140.3064182194617,1509.243,123375800.0
2010-09-17,577.577,89604200.0,120.39216391832002,144.51,8075300.0,100.68462901530594,205.38,9296300.0,49.643047295383745,72.03,15143600.0,34.81249773061761,0.0,2677200.0,91.37201365187714,463.92,5225200.0,108.18219461697723,1463.417,130021800.0
2010-09-18,600.4319999999999,94070600.0,119.29319836821347,117.69000000000001,6100500.0,78.27431193629283,187.07,7945300.0,62.4811546708743,65.57,13507100.0,29.451099363754775,0.0,2666400.0,91.00341296928327,462.24,5206300.0,107.79089026915113,1433.002,129496200.0
2010-09-19,558.698,81700100.0,114.24313425757278,116.02,5736800.0,79.1897664364175,176.2,9327500.0,50.453323117692285,66.07,13890500.0,31.338380717681986,0.0,2436100.0,83.14334470989762,463.47,5220200.0,108.07867494824018,1380.4579999999999,118311200.0
2010-09-20,882.34,127133600.0,183.9882917179208,133.91,6688900.0,104.7325501341898,222.39,7156000.0,46.35274861431404,63.86,13764100.0,33.049902348192155,0.0,3371900.0,115.08191126279863,501.43,5647700.0,116.9296066252588,1803.9299999999998,163762200.0
2010-09-21,861.785,131443800.0,201.78905106769608,102.31,5423500.0,65.26115828530365,178.57000000000002,10228800.0,47.74973752882631,66.35,14257000.0,32.9561067607297,0.0,3522600.0,120.22525597269625,551.0,6206000.0,128.48861283643893,1760.0149999999999,171081700.0
2010-09-22,817.0340000000001,109246600.0,164.19293103290582,101.21000000000001,4971200.0,58.21025837769663,170.59000000000003,11260100.0,51.87119088077032,61.35,13017400.0,30.658181590965672,0.0,3038100.0,103.68941979522184,534.14,6016100.0,124.55693581780538,1684.324,147549500.0
2010-09-23,768.5550000000002,116993100.0,158.15524512056814,123.53,6673900.0,86.8475623017095,210.91,11077400.0,72.27866448193551,61.16,13232300.0,32.234008149722904,0.0,3237000.0,110.4778156996587,532.57,5998400.0,124.19047619047619,1696.7250000000004,157212100.0
2010-09-24,644.5440000000001,100589000.0,135.1701136124452,117.41000000000001,6351700.0,65.02065826819384,261.19,8389800.0,94.20591091151839,58.120000000000005,12444100.0,29.50533870346021,0.0,2804500.0,95.71672354948805,499.63,5627400.0,116.50931677018635,1580.8940000000002,136206500.0
2010-09-25,723.1450000000001,111391300.0,142.4715453679806,165.78,9517900.0,109.41710312327373,234.51,9807900.0,81.42922077922078,56.33,11736600.0,25.969761779656455,0.0,3110600.0,106.16382252559727,489.01,5507800.0,114.03312629399586,1668.7749999999999,151072100.0
2010-09-26,909.9730000000001,143376000.0,169.88486288547458,124.47999999999998,5904000.0,73.82762086614751,234.43999999999997,9208200.0,84.6652567059109,57.67,12341100.0,29.312289407650173,0.0,3690500.0,125.9556313993174,418.66,4715500.0,97.62939958592133,1745.2230000000002,179235300.0
2010-09-27,1391.8109999999997,220136600.0,272.2058347325808,121.04,6120100.0,91.46349906384893,251.52,8485400.0,137.9418502447708,55.49,11534100.0,25.594880484529764,0.0,5370800.0,183.3037542662116,816.34,9194600.0,190.36438923395445,2636.2009999999996,260841600.0
2010-09-28,763.2719999999999,122081200.0,155.49341526376338,136.46,6789800.0,85.88273142974467,267.88,13898000.0,152.43312952623702,54.089999999999996,11576800.0,27.871554975257677,0.0,3375400.0,115.20136518771331,551.28,6209200.0,128.55486542443063,1772.982,163930400.0
2010-09-29,738.588,125959600.0,158.50098826177452,129.1,6005900.0,84.08096896280327,218.19,13859800.0,84.64535997491605,55.599999999999994,12109100.0,30.05791418068415,0.0,3415100.0,116.55631399317406,400.54,4511400.0,93.40372670807453,1542.0179999999998,165860900.0
2010-09-30,720.991,116112200.0,145.04846886146743,113.64000000000001,5460600.0,82.47605844711357,397.36,18508600.0,254.92872112311366,53.25,11202100.0,26.182133701005522,0.0,3320200.0,113.31740614334471,590.29,6648600.0,137.65217391304347,1875.531,161252300.0
2010-10-01,628.394,94988000.0,111.63975852717186,128.28,5483900.0,59.281000656134516,300.58,15959300.0,81.47827301075608,53.4,11476100.0,32.53376864316501,0.0,3479900.0,85.92345679012345,301.21,3392600.0,65.87572815533981,1411.864,134779800.0
2010-10-02,668.172,106335500.0,122.20965290860994,148.69,5940700.0,77.82158750556694,293.42,17551400.0,84.1144792499367,63.72,13981200.0,40.631007628723275,0.0,3888600.0,96.01481481481483,258.46,2911100.0,56.52621359223301,1432.4620000000002,150608500.0
2010-10-03,627.361,99899200.0,116.10741280811413,208.28,10008000.0,86.85210405001581,261.59,17693100.0,73.16044329366765,66.9,14367900.0,39.1092199166305,0.0,3846600.0,94.97777777777779,281.27,3168000.0,61.51456310679612,1445.401,148982800.0
2010-10-04,1062.1830000000002,169734500.0,200.97552067700937,266.2,12455000.0,111.63290106647358,560.6400000000001,25400500.0,221.55106355157002,118.56,26389800.0,86.87155511399139,0.0,6312800.0,155.87160493827162,373.56,4207500.0,81.6990291262136,2381.1430000000005,244500100.0
2010-10-05,977.541,158086500.0,195.93428186836218,260.63,11144700.0,91.8133944932296,525.15,34062600.0,154.54644943341478,160.01,34679600.0,108.87001379727356,0.0,6386100.0,157.68148148148148,264.43,2978300.0,57.83106796116505,2187.761,247337800.0
2010-10-06,1210.3780000000002,163527000.0,185.61462197737958,247.27,11264900.0,90.97848167752859,380.95,29189600.0,132.3761781299191,99.27000000000001,21812400.0,64.9910620411981,0.0,6073200.0,149.95555555555555,297.67,3352700.0,65.10097087378641,2235.538,235219800.0
2010-10-07,919.205,136032900.0,154.80147714545103,172.42,7823500.0,70.5288699187821,344.1,27509800.0,120.8215046622662,93.82999999999998,20049700.0,60.072815749650005,0.0,5151400.0,127.19506172839505,261.96,2950500.0,57.291262135922324,1791.5149999999999,199517800.0
2010-10-08,1497.701,209713700.0,241.51317706358014,201.19000000000003,8528000.0,93.53155939037285,275.87,22643600.0,80.7986179654995,81.28,17010600.0,48.399909080511385,0.0,6924700.0,170.98024691358026,299.99,3378800.0,65.60776699029127,2356.031,268199400.0
2010-10-09,796.3889999999999,116300400.0,126.94483506710343,162.28,6624300.0,66.37360911381045,275.58,23265600.0,84.59965124620494,97.42,21147100.0,63.72963600724679,0.0,4516500.0,111.51851851851853,272.9,3073700.0,59.68349514563107,1604.569,174927600.0
2010-10-10,608.112,92016300.0,99.3656974831501,152.5,6224000.0,62.87884527124193,295.01,21419600.0,79.0582495148083,90.75999999999999,19731600.0,56.62416779448782,0.0,3818900.0,94.29382716049382,417.05,4697300.0,91.20970873786408,1563.4319999999998,147907700.0
2010-10-11,542.3439999999999,81858200.0,93.05522338337859,115.24,5051600.0,46.67841946373751,284.81,20116200.0,70.07164735609877,107.46000000000001,24381500.0,75.42513744115816,0.0,3616100.0,89.28641975308642,446.58,5029900.0,97.66796116504854,1496.434,140053500.0
2010-10-12,471.563,74781900.0,82.5133293794896,122.82,5438700.0,56.785754571693744,271.07,17899300.0,62.80017011012913,79.53,17820000.0,55.95634554988836,0.0,3203600.0,79.10123456790123,438.02,4933500.0,95.79611650485437,1383.003,124077000.0
2010-10-13,442.01399999999995,70691700.0,81.60544396209917,113.50999999999999,4970100.0,46.93486794017957,235.53,13697400.0,49.25583542011554,77.64,17694700.0,56.63464770609708,0.0,2939800.0,72.58765432098765,343.51,3869000.0,75.126213592233,1212.2039999999997,113862700.0
2010-10-14,525.042,82341700.0,96.9183085736072,135.9,6939400.0,59.447162983134284,243.77999999999997,13750100.0,56.25696817830434,71.1,15507400.0,47.06115617887345,0.0,3237200.0,79.93086419753087,319.86,3602600.0,69.95339805825242,1295.682,125378400.0
2010-10-15,540.022,92671600.0,103.96432104539063,132.32,6326700.0,48.548958343957274,212.9,14178800.0,44.26414847262952,61.230000000000004,13313000.0,40.689730370406046,0.0,3443400.0,85.02222222222223,304.72,3432100.0,66.64271844660195,1251.192,133365600.0
2010-10-16,673.204,104936900.0,128.17735654863665,214.40000000000003,11377900.0,94.81444209867854,213.57999999999998,15748000.0,54.5715650248778,63.79,13691100.0,40.48432489410741,0.0,3964200.0,97.88148148148149,338.92,3817300.0,74.12233009708737,1503.894,153535400.0
2010-10-17,564.277,91377900.0,109.54836956089099,237.61,10385300.0,96.42021625241799,225.02,9028600.0,38.61340829044223,67.85,14787500.0,42.76166050999225,0.0,3454800.0,85.3037037037037,423.66,4771800.0,92.65631067961165,1518.4170000000001,133805900.0
2010-10-18,603.4,86672900.0,100.83219963319617,315.01000000000005,14771400.0,123.55710818060356,332.91,11808100.0,68.72886925534378,66.63,14851000.0,46.74698553913097,0.0,3518000.0,86.86419753086419,411.44,4634100.0,89.98252427184465,1729.3900000000003,136255500.0
2010-10-19,501.48099999999994,77241800.0,90.34684172716486,213.46999999999997,8759400.0,94.37969960597933,353.34999999999997,28945600.0,106.23528222897438,200.37,43757200.0,135.14301020782366,0.0,4302800.0,106.24197530864197,323.48,3643400.0,70.74563106796117,1592.1509999999998,166650200.0
2010-10-20,467.84899999999993,70139100.0,84.68762571086917,227.06999999999996,10357000.0,88.1978684127324,592.9200000000001,31004900.0,192.49628674252276,146.86,30327900.0,87.53384634281166,0.0,3852100.0,95.11358024691357,311.9,3513000.0,68.2135922330097,1746.5990000000002,149194000.0
2010-10-21,434.102,68348400.0,79.2465935723482,169.04,7213800.0,65.83911870595315,355.01,25219600.0,104.44947384504916,119.00999999999999,24135200.0,65.67916293386219,0.0,3406900.0,84.12098765432098,322.12,3628100.0,70.44854368932039,1399.2819999999997,131952000.0
2010-10-22,486.95,77989700.0,88.40218372361356,217.45999999999998,10377900.0,91.63267804873074,348.2,24108100.0,89.78185184711727,108.31,21386800.0,55.49746733087659,0.0,3692900.0,91.18271604938272,485.83,5472000.0,106.25242718446601,1646.7499999999998,143027400.0
2010-10-23,710.847,109260000.0,120.28318128484813,309.69,15746100.0,125.66636987628635,362.87,22771700.0,95.77464321451153,81.47999999999999,16398900.0,42.276986789309184,0.0,4521700.0,111.64691358024692,571.1,6432400.0,124.9009708737864,2035.987,175130800.0
2010-10-24,595.146,88144800.0,106.7950547789403,359.68,15255000.0,153.7611019320272,328.69999999999993,20472400.0,86.73473289747058,72.53,15059400.0,42.85032429991454,0.0,3814400.0,94.18271604938272,442.82,4987600.0,96.84660194174756,1798.8759999999997,147733600.0
2010-10-25,472.301,69756300.0,83.90561016832932,341.6,12901800.0,139.2222106633758,398.67,22956200.0,99.6402565015991,90.49,18372800.0,50.850131998248315,0.0,3397300.0,83.88395061728396,372.37,4194100.0,81.4388349514563,1675.431,131578500.0
2010-10-26,428.85,68038400.0,75.93141784086494,299.57,10998400.0,118.7786859971375,431.46999999999997,23157500.0,97.91778421871886,77.31,15582000.0,43.0235936207395,0.0,3210700.0,79.27654320987654,299.01,3367800.0,65.39417475728155,1536.21,124354800.0
2010-10-27,449.70500000000004,71155900.0,81.6358834606782,283.60999999999996,11580300.0,114.50980836112555,407.78,20679600.0,93.72682529793815,81.37,16329600.0,44.704117150417176,0.0,3319100.0,81.95308641975309,487.22,5487700.0,106.55728155339806,1709.6850000000002,128552200.0
2010-10-28,457.37600000000003,70247100.0,82.31004695827943,375.13000000000005,14930300.0,151.76445008788124,412.69000000000005,30241100.0,117.13290387734422,89.91999999999999,18778900.0,54.43770671143005,0.0,3702500.0,91.41975308641975,488.38,5500700.0,106.80970873786409,1823.496,143400600.0
2010-10-29,619.681,97717400.0,109.58813842342865,433.3400000000001,19312100.0,175.02796985860812,555.4,28744700.0,187.95757455843093,119.78,25131000.0,69.2126046335705,0.0,4643500.0,114.65432098765432,381.61,4298100.0,83.45825242718446,2109.811,179846800.0
2010-10-30,590.533,99896000.0,102.0192532089094,492.33,19881800.0,191.1656115819641,434.64000000000004,27169800.0,136.94605342275585,123.58000000000001,28762200.0,100.13649993288108,0.0,4758800.0,117.50123456790122,341.24,3843500.0,74.63106796116506,1982.323,184312100.0
2010-10-31,613.087,102566100.0,112.60427249546848,418.18000000000006,15413100.0,165.8963672925442,695.8199999999999,37609900.0,241.05340932517598,148.55,34412400.0,105.35544144634143,0.0,5143100.0,126.99012345679013,359.77,4052200.0,78.68349514563107,2235.407,199196800.0
2010-11-01,830.5459999999999,124793500.0,148.81105183984357,768.8000000000001,24287900.0,165.80720556367407,655.6700000000001,31691200.0,149.98034366322648,83.4,18153700.0,66.96806862029274,0.0,6328300.0,133.7906976744186,398.66,4490200.0,97.82570806100217,2737.076,209744800.0
2010-11-02,1038.577,172050600.0,224.8262576130176,483.35999999999996,17376900.0,130.39494249853803,645.61,30210000.0,126.59300754032678,76.38000000000001,16236300.0,58.60897607673419,0.0,7517900.0,158.94080338266386,513.26,5781000.0,125.94771241830065,2757.187,249172700.0
2010-11-03,780.106,117624200.0,138.915500244661,721.1700000000001,34966000.0,256.53287575343313,485.74,25640000.0,105.8485600935929,85.1,19003700.0,75.9161585878481,0.0,6359800.0,134.45665961945033,638.61,7192800.0,156.7058823529412,2710.726,210786500.0
2010-11-04,633.9,89125600.0,104.61396194398412,483.28,19973900.0,154.53660100909514,468.37,24142200.0,97.46512057812687,91.05000000000001,20235200.0,82.4170001039369,0.0,4953600.0,104.72727272727273,510.45,5749300.0,125.25708061002179,2187.0499999999997,164179800.0
2010-11-05,616.9780000000001,88505500.0,107.12297170556998,391.81,15444700.0,124.99988529938386,611.98,29198300.0,122.11546500332197,88.13,19110600.0,73.29657713422596,0.0,4890500.0,103.39323467230443,438.53,4939300.0,107.61002178649237,2147.428,162088900.0
2010-11-06,877.2629999999999,118587900.0,142.83472287432343,435.3499999999999,15648900.0,135.20095758604833,1245.49,32896800.0,323.39740872759324,178.02999999999997,39518500.0,149.07428106751806,0.0,6560900.0,138.70824524312897,376.5,4240600.0,92.38779956427015,3112.633,217453600.0
2010-11-07,937.561,141102100.0,155.15063639528375,470.21,19088700.0,163.16964209079296,779.98,29252600.0,213.48456567499397,138.35,30536900.0,116.31603818597682,0.0,6962500.0,147.1987315010571,339.09,3819200.0,83.20697167755992,2665.1910000000003,230762000.0
2010-11-08,1037.2269999999999,161994300.0,191.4355338162921,600.2,27765100.0,185.3265899397671,541.8,33820200.0,162.38438406429268,149.99,34460900.0,139.4914444714997,0.0,8177700.0,172.89006342494716,428.09,4821700.0,105.04793028322442,2757.307,271039900.0
2010-11-09,836.196,136322600.0,149.90659570650507,462.94,20195100.0,139.05649287760366,563.5,34058300.0,169.91618844601902,170.38,38734500.0,156.62372293642883,0.0,7266300.0,153.62156448202958,377.77,4254900.0,92.69934640522875,2410.786,240831700.0
2010-11-10,701.369,114067400.0,118.93366247095192,526.74,23095600.0,162.2580535654178,915.81,90534800.0,282.509369716719,282.4,67200400.0,279.52600548077794,0.0,9283000.0,196.25792811839324,310.17,3493500.0,76.11111111111111,2736.489,307674700.0
2010-11-11,828.0130000000001,126461900.0,135.38809481496426,503.71,20026700.0,154.98719271072892,1300.9899999999998,67180100.0,254.2081171873065,159.66,35367700.0,133.6046939475457,0.0,8509600.0,179.90697674418607,404.92,4560700.0,99.36165577342048,3197.2929999999997,262106700.0
2010-11-12,849.3040000000001,132507200.0,157.57166596610813,553.1999999999999,22326200.0,173.73183659553482,896.0999999999999,51137500.0,179.13853038903073,174.19,35720700.0,124.85708232440902,0.0,8669100.0,183.27906976744185,1012.08,11399300.0,248.35076252723312,3484.874,261760000.0
2010-11-13,1041.394,164237300.0,188.8728413245709,627.06,26482100.0,185.56190184294533,829.7399999999999,51944600.0,168.15200798580636,137.38,28646400.0,103.0554827821304,0.0,9796100.0,207.10570824524314,661.26,7447900.0,162.2636165577342,3296.834,288554400.0
2010-11-14,1184.122,185374800.0,209.75516656016555,615.2900000000001,23189000.0,179.177054415626,1236.6599999999999,55804100.0,317.4697849232048,208.77,43996700.0,162.6173599861308,0.0,11167700.0,236.10359408033824,544.45,6132200.0,133.599128540305,3789.2920000000004,325664500.0
2010-11-15,924.178,144767500.0,163.44139358705223,808.22,29993900.0,211.5595533921042,1129.8899999999999,67325400.0,261.4359584564716,271.03999999999996,56381000.0,213.25176628145462,0.0,10468200.0,221.31501057082454,468.27,5274200.0,114.90631808278866,3601.598,314210200.0
2010-11-16,968.1899999999999,154027900.0,167.29423038006155,721.1,24154200.0,187.53627806397753,959.5,61455700.0,202.3474218900096,261.35,58631100.0,221.30186447569358,0.0,10513100.0,222.2642706131078,418.18,4710000.0,102.61437908496731,3328.3199999999997,313492000.0
2010-11-17,967.9860000000001,131657000.0,141.18607133604223,707.85,24866000.0,154.55491111470562,1246.58,100741900.0,295.8545591160876,398.49,96704200.0,414.0166266148731,0.0,12018600.0,254.09302325581393,317.45,3575500.0,77.89760348583879,3638.3559999999998,369563200.0
2010-11-18,684.302,96321100.0,105.25149253418753,655.52,23095600.0,192.80798604974103,974.4399999999999,80791800.0,218.95509884222756,203.44,43939300.0,164.79065738289043,0.0,8366000.0,176.87103594080338,237.51,2675100.0,58.28104575163399,2755.2120000000004,255188900.0
2010-11-19,738.4959999999999,99773700.0,107.04099081814572,639.0600000000001,23612900.0,182.10661203793137,793.71,68409400.0,198.01995763445723,149.05,31777200.0,114.89664003628813,0.0,7683300.0,162.43763213530656,352.48,3970100.0,86.49455337690631,2672.7960000000003,235226600.0
2010-11-20,755.465,111550100.0,114.28703939986345,530.38,18755000.0,157.32346263387223,1085.75,70355100.0,307.740052615204,143.59,30142800.0,105.88936508531775,0.0,7973100.0,168.5644820295983,387.19,4361000.0,95.01089324618736,2902.3750000000005,243137100.0
2010-11-21,694.783,98306900.0,108.22318570545568,524.4200000000001,18640900.0,152.47842767805986,736.38,70413300.0,194.19208591053925,125.50999999999999,25916000.0,89.23866364633477,0.0,7340900.0,155.19873150105707,351.86,3963100.0,86.34204793028323,2432.953,224581100.0
2010-11-22,745.2220000000001,94154700.0,111.57774402828663,559.0,21657200.0,170.7984291124141,823.24,63108100.0,189.2716261925226,104.22,21264300.0,69.94106881390526,0.0,6913300.0,146.15856236786468,332.08,3740300.0,81.4880174291939,2563.762,210837900.0
2010-11-23,767.5680000000001,94445400.0,110.31973952022831,548.4000000000001,21750200.0,174.27886936708418,950.0600000000001,64291400.0,183.75056707881788,96.28999999999999,19813300.0,67.17164542533631,0.0,6894800.0,145.7674418604651,343.31,3866800.0,84.24400871459696,2705.628,211061900.0
2010-11-24,930.3459999999999,132727700.0,143.36403537007507,575.95,22195200.0,184.39820633443105,775.8400000000001,69506100.0,189.87136690944206,134.04,28235800.0,97.41465652087743,0.0,8617500.0,182.18816067653276,401.81,4525700.0,98.59912854030502,2817.986,265808000.0
2010-11-25,680.5009999999999,96742500.0,110.24566872669867,513.47,19017200.0,156.50943954086264,840.11,67901000.0,192.5048513965428,122.52000000000001,25071000.0,86.3725412192495,0.0,7198400.0,152.1860465116279,352.66,3972100.0,86.53812636165577,2509.261,219902200.0
2010-11-26,578.129,83476800.0,95.6709318497883,448.56999999999994,17625400.0,150.5256164296705,934.64,70680600.0,203.84576932761445,101.44,20692300.0,67.88962770054698,0.0,6620600.0,139.97040169133192,303.19,3414900.0,74.39869281045752,2365.969,202510600.0
2010-11-27,689.237,106606800.0,116.40189306937458,476.06,16857200.0,151.2538375622456,851.3499999999999,66276500.0,200.40430420557496,131.13,26842300.0,96.52467066063657,0.0,7388500.0,156.20507399577167,342.31,3855500.0,83.99782135076252,2490.087,227826800.0
2010-11-28,740.0989999999999,121899100.0,128.63463824120493,543.6700000000001,19996200.0,183.72113484795395,901.1100000000001,70181800.0,215.62120234788412,122.37,24261300.0,81.60708528816544,0.0,8161700.0,172.55179704016913,401.59,4523200.0,98.54466230936819,2708.839,249023300.0
2010-11-29,922.3389999999999,149456400.0,162.8406837349685,460.32000000000005,15073500.0,142.04388023823907,893.96,65154500.0,240.7660980321765,96.00999999999999,19774500.0,68.49435650891088,0.0,8550200.0,180.76532769556027,401.25,4519400.0,98.46187363834422,2773.879,262528500.0
2010-11-30,789.9780000000001,124421000.0,137.95715440204927,461.38,15343800.0,143.91033503669138,716.2,64711000.0,194.13593832161158,86.58,18014400.0,63.33215591506801,0.0,7752600.0,163.90274841437633,528.54,5953100.0,129.6971677559913,2582.6780000000003,236195900.0
2010-12-01,851.454,110468400.0,173.93321707307908,506.27,18701300.0,186.15423778131802,765.85,62068100.0,327.0486629134412,99.11999999999999,19922900.0,127.56627598005589,0.0,8615100.0,205.61097852028638,523.99,5901800.0,186.17665615141956,2746.684,225677600.0
2010-12-02,1221.163,146912600.0,232.3132748574449,612.1299999999999,22613600.0,225.95837529935434,1114.3700000000001,73271700.0,394.58188775510206,150.64,30198700.0,194.68737706930452,0.0,11030800.0,263.2649164677804,437.99,4933200.0,155.62145110410094,3536.2929999999997,288960600.0
2010-12-03,1108.723,133070900.0,212.9609167923629,584.77,21519300.0,197.37614941222196,1325.25,76568200.0,531.6533309875674,206.36,42429400.0,279.2753536265986,0.0,11042000.0,263.53221957040574,410.58,4624400.0,145.8801261829653,3635.683,289254200.0
2010-12-04,875.166,117569000.0,182.1038888090178,794.63,31897900.0,284.6843509167756,1093.83,73750700.0,390.0498387285949,305.71999999999997,58317500.0,367.3439315975186,0.0,11365000.0,271.2410501193317,427.31,4812900.0,151.82649842271294,3496.656,297713000.0
2010-12-05,652.5310000000001,90769900.0,137.70059197566513,567.88,20581900.0,189.8687301586421,1125.1599999999999,75244600.0,367.0137549847525,155.38,31501800.0,211.5829883758722,0.0,8836700.0,210.89976133651552,403.92,4549400.0,143.5141955835962,2904.871,231484300.0
2010-12-06,523.414,75235100.0,116.15955396270952,467.76,16379000.0,167.26244689408637,807.0799999999999,68089300.0,293.53028383767304,118.85,23858300.0,151.77824678219983,0.0,7522700.0,179.53937947494035,530.84,5979000.0,188.61198738170347,2447.944,197063400.0
2010-12-07,606.878,77965800.0,121.53133253738771,498.25,19109600.0,175.2515075697616,592.79,66440900.0,280.17373035421065,140.89,30423700.0,207.37191476813499,0.0,8222700.0,196.24582338902147,437.75,4930500.0,155.53627760252365,2276.558,207093200.0
2010-12-08,859.2330000000001,135716300.0,187.54608343473183,478.91999999999996,18064800.0,162.46868945283566,534.1700000000001,66336900.0,267.8500146610368,104.99000000000001,22246700.0,147.76896564833075,0.0,9679800.0,231.02147971360384,496.41,5591200.0,176.37854889589906,2473.723,257635700.0
2010-12-09,818.457,124163800.0,196.43256029502837,495.67,20889700.0,160.4342266376175,612.47,67171400.0,283.25841250293223,99.28,20430500.0,132.51953903143126,0.0,9345900.0,223.0525059665871,598.93,6745900.0,212.8044164037855,2624.807,248747200.0
2010-12-10,960.166,128560900.0,191.9091297505197,407.78999999999996,16048600.0,152.54577088218937,545.95,59714200.0,242.18711001642035,83.44,17329600.0,111.78220095595084,0.0,8858400.0,211.41766109785203,467.2,5262200.0,166.0,2464.5460000000003,235773900.0
2010-12-11,613.812,85315200.0,127.89240651558207,416.03999999999996,16252800.0,141.80979690141382,516.32,55912400.0,226.56405113769645,77.08,16314500.0,108.5902619928413,0.0,6972700.0,166.41288782816227,427.59,4816000.0,151.92429022082018,2050.842,185583600.0
2010-12-12,575.1629999999999,79987500.0,121.05761193324402,437.90999999999997,17184600.0,150.26165735889896,465.26,39558300.0,171.97270994604742,64.12,13195500.0,81.32550867429426,0.0,6005200.0,143.3221957040573,346.42,3901800.0,123.08517350157729,1888.873,159832900.0
2010-12-13,693.3290000000001,95206800.0,154.2026116469739,570.26,22724700.0,172.7692357868184,504.82000000000005,35694400.0,182.74521756978652,69.63,14399200.0,90.33635402619016,0.0,6861800.0,163.76610978520287,687.61,7744700.0,244.3123028391167,2525.6490000000003,182631600.0
2010-12-14,711.3879999999999,100600300.0,149.73155351009615,436.92,16272400.0,136.9754999780991,483.53000000000003,35747200.0,174.18941179920247,82.46000000000001,17611900.0,114.24984812501367,0.0,6914500.0,165.02386634844868,611.6,6888600.0,217.30599369085172,2325.898,184034900.0
2010-12-15,678.576,105820600.0,154.0391475148957,457.8,17489500.0,158.9893552655658,457.57000000000005,34321000.0,152.7298997185081,81.3,17652000.0,124.59049823233867,0.0,7959400.0,189.9618138424821,2539.46,28602400.0,902.2839116719243,4214.706,211844900.0
2010-12-16,531.5,83765300.0,121.72926445664895,424.34000000000003,15688800.0,147.43689060996857,758.9000000000001,47465300.0,269.07636347642506,75.13,15707400.0,100.42061058964221,0.0,7051500.0,168.29355608591885,1598.44,18003500.0,567.9337539432177,3388.3100000000004,187681800.0
2010-12-17,516.653,76954000.0,117.26372248808235,366.6,12639000.0,125.74135923722045,632.84,42281600.0,197.86198393150366,64.85,13496200.0,85.43415302747535,0.0,6154900.0,146.89498806682576,1091.29,12291400.0,387.7413249211357,2672.233,163817100.0
2010-12-18,478.51,74355300.0,113.59592634081379,435.34000000000003,15188400.0,153.55127129865843,646.04,39288800.0,241.72081867229653,68.61,14636300.0,93.62896385853276,0.0,6122100.0,146.11217183770884,1185.6,13353600.0,421.2492113564669,2814.0999999999995,162944500.0
2010-12-19,601.0620000000001,85115400.0,135.97592319355297,380.69000000000005,13517200.0,133.86053155636347,603.95,34431700.0,195.02589725545394,57.50999999999999,11928500.0,74.86644013081751,0.0,5989100.0,142.9379474940334,747.84,8423100.0,265.7129337539432,2391.052,159405000.0
2010-12-20,519.124,85071100.0,124.59940580465086,405.98,14881200.0,147.5347276716696,661.23,32490300.0,196.12599108608958,56.72,12033700.0,78.14360152569272,0.0,5927700.0,141.47255369928402,653.94,7365500.0,232.35015772870665,2296.994,157769500.0
2010-12-21,408.484,63931800.0,99.80925154482979,385.42999999999995,13637300.0,121.74845878395789,634.88,32834900.0,172.67337848932675,55.3,11373300.0,69.55208645415992,0.0,4970100.0,118.61813842482101,491.39,5534600.0,174.59305993690853,1975.484,132282000.0
